C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_17_568.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_17_568.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_17_568.jpg,0,1,0,30.18589
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_17_705.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_17_705.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_17_705.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_17_834.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_17_834.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_17_834.jpg,0,1,0,30.19031
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_17_911.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_17_911.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_17_911.jpg,0,1,0,30.19029
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_040.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_040.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_040.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_111.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_111.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_111.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_197.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_197.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_197.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_318.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_318.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_318.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_408.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_408.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_408.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_527.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_527.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_527.jpg,0,1,0,30.19028
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_610.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_610.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_610.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_754.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_754.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_754.jpg,0,1,0,30.19031
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_18_888.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_18_888.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_18_888.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_023.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_023.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_023.jpg,0,1,0,30.19029
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_157.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_157.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_157.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_310.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_310.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_310.jpg,0,1,0,30.19031
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_422.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_422.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_422.jpg,0,1,0,30.1903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_492.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_492.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_492.jpg,0,0.7893412,0,30.13443
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_573.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_573.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_573.jpg,0,0.5505571,0,30.07249
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_696.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_696.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_696.jpg,0,0.1775437,0,29.95526
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_783.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_783.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_783.jpg,-0.2,0,0,29.7246
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_19_904.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_19_904.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_19_904.jpg,0,0,0,29.23957
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_044.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_044.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_044.jpg,0,0,0,28.8273
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_174.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_174.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_174.jpg,-0.15,0,0,28.47282
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_242.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_242.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_242.jpg,-0.3,0,0,28.25929
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_328.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_328.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_328.jpg,0,0,0,27.96937
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_445.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_445.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_445.jpg,0,0,0,27.63195
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_512.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_512.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_512.jpg,0,0,0,27.46507
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_593.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_593.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_593.jpg,0,0,0,27.24422
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_718.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_718.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_718.jpg,0,0,0,26.91628
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_867.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_867.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_867.jpg,0,0,0,26.48516
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_20_986.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_20_986.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_20_986.jpg,0,0,0,26.16636
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_078.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_078.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_078.jpg,0,0,0,25.95597
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_193.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_193.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_193.jpg,0,0,0,25.64354
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_261.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_261.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_261.jpg,0,0,0,25.48874
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_350.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_350.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_350.jpg,0,0.2608932,0,25.50347
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_467.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_467.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_467.jpg,0,0.2133369,0,25.61341
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_558.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_558.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_558.jpg,0,0,0,25.43887
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_673.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_673.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_673.jpg,0,0.2098773,0,25.31497
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_741.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_741.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_741.jpg,0,0.4159089,0,25.41789
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_829.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_829.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_829.jpg,0,0.1565256,0,25.40934
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_21_946.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_21_946.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_21_946.jpg,0,0.2330901,0,25.32609
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_036.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_036.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_036.jpg,0,0,0,25.14897
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_157.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_157.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_157.jpg,0,0.2293596,0,25.04464
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_307.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_307.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_307.jpg,0,0.1430223,0,25.12761
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_428.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_428.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_428.jpg,0,0.2304501,0,25.03676
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_582.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_582.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_582.jpg,0,0,0,24.74144
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_703.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_703.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_703.jpg,0,0.3724473,0,24.81751
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_790.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_790.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_790.jpg,0,0.6293787,0,25.19561
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_919.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_919.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_919.jpg,0,1,0,26.12392
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_22_989.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_22_989.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_22_989.jpg,0,1,0,26.88336
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_059.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_059.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_059.jpg,0,1,0,27.44761
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_132.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_132.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_132.jpg,0,1,0,28.19414
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_206.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_206.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_206.jpg,0,1,0,28.93477
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_274.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_274.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_274.jpg,0,1,0,29.48618
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_345.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_345.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_345.jpg,0,1,0,30.184
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_417.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_417.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_417.jpg,0,0.7854085,0,30.14235
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_508.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_508.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_508.jpg,0,0.5160685,0,30.06976
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_630.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_630.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_630.jpg,0,0.1468792,0,29.90918
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_721.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_721.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_721.jpg,0,0,0,29.69603
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_23_869.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_23_869.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_23_869.jpg,-0.25,0,0,29.18688
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_016.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_016.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_016.jpg,0,0,0,28.72324
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_135.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_135.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_135.jpg,0,0,0,28.37591
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_227.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_227.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_227.jpg,-0.25,0,0,28.06403
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_357.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_357.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_357.jpg,0,0,0,27.67709
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_511.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_511.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_511.jpg,0,0,0,27.2317
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_638.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_638.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_638.jpg,0,0,0,26.90378
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_762.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_762.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_762.jpg,0,0,0,26.57994
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_828.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_828.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_828.jpg,0,0,0,26.36622
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_24_911.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_24_911.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_24_911.jpg,0,0,0,26.15422
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_035.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_035.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_035.jpg,0,0,0,25.83941
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_106.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_106.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_106.jpg,0,0,0,25.63164
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_176.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_176.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_176.jpg,0,0,0,25.47692
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_248.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_248.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_248.jpg,-0.2,0,0,25.25389
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_386.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_386.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_386.jpg,0,0,0,24.83563
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_453.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_453.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_453.jpg,0,0,0,24.68375
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_521.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_521.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_521.jpg,0,0,0,24.53433
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_608.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_608.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_608.jpg,-0.25,0,0,24.26213
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_720.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_720.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_720.jpg,0,0,0,23.97178
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_855.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_855.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_855.jpg,0,0,0,23.63269
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_25_933.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_25_933.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_25_933.jpg,0,0.2324631,0,23.64579
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_053.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_053.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_053.jpg,0,0.1877259,0,23.7991
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_121.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_121.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_121.jpg,0,0,0,23.66027
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_210.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_210.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_210.jpg,0,0.261798,0,23.69384
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_324.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_324.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_324.jpg,0,0.1665885,0,23.772
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_450.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_450.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_450.jpg,0,0.1904925,0,23.61091
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_541.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_541.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_541.jpg,0,0,0,23.44403
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_655.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_655.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_655.jpg,0,0,0,23.17365
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_790.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_790.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_790.jpg,0,0,0,22.9903
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_919.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_919.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_919.jpg,0,0,0,22.72007
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_26_989.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_26_989.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_26_989.jpg,0,0.2090814,0,22.72554
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_076.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_076.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_076.jpg,0,0.4687473,0,22.97694
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_198.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_198.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_198.jpg,0,0.101844,0,22.97879
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_349.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_349.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_349.jpg,0,0,0,22.62437
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_463.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_463.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_463.jpg,0,0,0,22.40267
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_530.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_530.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_530.jpg,0,0.203892,0,22.40475
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_620.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_620.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_620.jpg,0,0,0,22.23443
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_735.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_735.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_735.jpg,0,0,0,21.96677
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_827.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_827.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_827.jpg,0,0.2742069,0,22.02084
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_27_953.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_27_953.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_27_953.jpg,0,0.1600485,0,22.1142
C:\Users\A113\Documents\DLA\IMG\center_2025_07_21_15_53_28_072.jpg,C:\Users\A113\Documents\DLA\IMG\left_2025_07_21_15_53_28_072.jpg,C:\Users\A113\Documents\DLA\IMG\right_2025_07_21_15_53_28_072.jpg,0,0.1859379,0,21.92854
